,Tweets,Dates,Tweet without StopWords,Subjectivity,Polarity,Label
7215, Half these Mfs “not getting the vaccine” are the same ones smoking these dumb ass cancer stick puff bars at 700 am,12/21/2020,half mfs “not getting vaccine” ones smoking dumb ass cancer stick puff bars 700,0.263888889,-0.180555556,Negative
7216,All of these politicians &amp; elected/selected officials are riding their high horse telling Americans how much they… ,12/21/2020,politicians &amp; elected/selected officials riding high horse telling americans much they…,0.37,0.18,Positive
7217, WATCH The first FedEx truck carrying the initial shipments of Moderna’s COVID-19 vaccine left a distribution center in Missis…,12/21/2020,watch first fedex truck carrying initial shipments moderna’s covid-19 vaccine left distribution center missis…,0.108333333,0.0375,Positive
7218,Dear America $1200 - 600(cost of vaccine‽)= $600.00 Merry Christmas 🇺🇸🎄,12/21/2020,dear america $1200 - 600(cost vaccine‽)= $600.00 merry christmas 🇺🇸🎄,0,0,Neutral
7219, The only reason that you gave the $600.00 to the american families because you are afraid of losing t… ,12/21/2020,reason gave $600.00 american families afraid losing t…,0.633333333,-0.2,Negative
7220, WATCH The first FedEx truck carrying the initial shipments of Moderna’s COVID-19 vaccine left a distribution center in Missis…,12/21/2020,watch first fedex truck carrying initial shipments moderna’s covid-19 vaccine left distribution center missis…,0.108333333,0.0375,Positive
7221, Scientists have been studying how to make mRNA vaccines for decades. The new vaccines against COVID-19 are the first to be a…,12/21/2020,scientists studying make mrna vaccines decades. new vaccines covid-19 first a…,0.393939394,0.193181818,Positive
7222, “I've done vaccine trials for 30 years and I promise no corners have been cut on the usual safety evaluations” says Dr. Ma…,12/21/2020,“i've done vaccine trials 30 years promise corners cut usual safety evaluations” says dr. ma…,0.25,-0.25,Negative
7223, “The vaccine isn't probably going to make a difference for this current surge that we're in” says NYU-Langone’s Dr. Mark Mu…,12/21/2020,“the vaccine probably going make difference current surge we're in” says nyu-langone’s dr. mark mu…,0.4,0,Neutral
7224, Confusion arises as states learn they're receiving fewer doses of Pfizer's COVID-19 vaccine than expected ,12/21/2020,confusion arises states learn they're receiving fewer doses pfizer's covid-19 vaccine expected,0.4,-0.1,Negative
7225, “I took this very personally. I wanted to fight it beat it ... Nothing else mattered.” For Pfizer’s vaccine research chief…,12/21/2020,“i took personally. wanted fight it beat ... nothing else mattered.” pfizer’s vaccine research chief…,0.39,0,Neutral
7226, “I took this very personally. I wanted to fight it beat it ... Nothing else mattered.” For Pfizer’s vaccine research chief…,12/21/2020,“i took personally. wanted fight it beat ... nothing else mattered.” pfizer’s vaccine research chief…,0.39,0,Neutral
7227, “The vaccine isn't probably going to make a difference for this current surge that we're in” says NYU-Langone’s Dr. Mark Mu…,12/21/2020,“the vaccine probably going make difference current surge we're in” says nyu-langone’s dr. mark mu…,0.4,0,Neutral
7228, “I took this very personally. I wanted to fight it beat it ... Nothing else mattered.” For Pfizer’s vaccine research chief…,12/21/2020,“i took personally. wanted fight it beat ... nothing else mattered.” pfizer’s vaccine research chief…,0.39,0,Neutral
7229, Scientists have been studying how to make mRNA vaccines for decades. The new vaccines against COVID-19 are the first to be a…,12/21/2020,scientists studying make mrna vaccines decades. new vaccines covid-19 first a…,0.393939394,0.193181818,Positive
7230, “We knew that we don't have time to waste” says BioNTech CEO Ugur Sahin who pivoted his entire company to focus on develop…,12/21/2020,“we knew time waste” says biontech ceo ugur sahin pivoted entire company focus develop…,0.3125,-0.1,Negative
7231,    I’ve eaten at both a Waffle House and a Robertos at 300 a.m.… ,12/21/2020,i’ve eaten waffle house robertos 300 a.m.…,0,0,Neutral
7232, “I took this very personally. I wanted to fight it beat it ... Nothing else mattered.” For Pfizer’s vaccine research chief…,12/21/2020,“i took personally. wanted fight it beat ... nothing else mattered.” pfizer’s vaccine research chief…,0.39,0,Neutral
7233, “The vaccine isn't probably going to make a difference for this current surge that we're in” says NYU-Langone’s Dr. Mark Mu…,12/21/2020,“the vaccine probably going make difference current surge we're in” says nyu-langone’s dr. mark mu…,0.4,0,Neutral
7234, “I took this very personally. I wanted to fight it beat it ... Nothing else mattered.” For Pfizer’s vaccine research chief…,12/21/2020,“i took personally. wanted fight it beat ... nothing else mattered.” pfizer’s vaccine research chief…,0.39,0,Neutral
7235," I was debunking conspiracy theories about the disappearing needle in part of this. 🤦‍♂️ 

 are we not allo…",12/21/2020,debunking conspiracy theories disappearing needle part this. 🤦‍♂️ allo…,0,0,Neutral
7236, Half these Mfs “not getting the vaccine” are the same ones smoking these dumb ass cancer stick puff bars at 700 am,12/21/2020,half mfs “not getting vaccine” ones smoking dumb ass cancer stick puff bars 700,0.263888889,-0.180555556,Negative
7237, “The vaccine isn't probably going to make a difference for this current surge that we're in” says NYU-Langone’s Dr. Mark Mu…,12/21/2020,“the vaccine probably going make difference current surge we're in” says nyu-langone’s dr. mark mu…,0.4,0,Neutral
7238,If we partied together in the 00’s you don’t need to worry about what’s in the vaccine...,12/21/2020,partied together 00’s don’t need worry what’s vaccine...,0,0,Neutral
7239, just got that vaccine CANT TOUCH ME COVID 🤑 ,12/21/2020,got vaccine cant touch covid 🤑,0,0,Neutral
7240, WATCH The first FedEx truck carrying the initial shipments of Moderna’s COVID-19 vaccine left a distribution center in Missis…,12/21/2020,watch first fedex truck carrying initial shipments moderna’s covid-19 vaccine left distribution center missis…,0.108333333,0.0375,Positive
7241, “The vaccine isn't probably going to make a difference for this current surge that we're in” says NYU-Langone’s Dr. Mark Mu…,12/21/2020,“the vaccine probably going make difference current surge we're in” says nyu-langone’s dr. mark mu…,0.4,0,Neutral
7242, “I took this very personally. I wanted to fight it beat it ... Nothing else mattered.” For Pfizer’s vaccine research chief…,12/21/2020,“i took personally. wanted fight it beat ... nothing else mattered.” pfizer’s vaccine research chief…,0.39,0,Neutral
7243,The vaccine can’t save y’all from round 2 .. I’ll be inside finding things to spend my 600.00 on ,12/21/2020,vaccine can’t save y’all round 2 .. i’ll inside finding things spend 600.00,0.4,-0.2,Negative
7244, “We can call it a miracle but a miracle always has a sense of it just happened. It didn't just happen. Right? It was someth…,12/21/2020,“we call miracle miracle always sense happened. happen. right? someth…,0.535714286,0.285714286,Positive
7245, So Mitt you got your vaccine today and that’s great even though health care providers have not. Then yo… ,12/21/2020,mitt got vaccine today that’s great even though health care providers not. yo…,0.75,0.8,Positive
7246, “The vaccine isn't probably going to make a difference for this current surge that we're in” says NYU-Langone’s Dr. Mark Mu…,12/21/2020,“the vaccine probably going make difference current surge we're in” says nyu-langone’s dr. mark mu…,0.4,0,Neutral
7247,Stephen Moore says that the coronavirus vaccine will set up a 'blockbuster' economy in 2021 ,12/21/2020,stephen moore says coronavirus vaccine set 'blockbuster' economy 2021,0,0,Neutral
7248, For the first time since the pandemic hit there appears to be an end in sight. Tomorrow Bill Whitaker reports on the revol…,12/21/2020,first time since pandemic hit appears end sight. tomorrow bill whitaker reports revol…,0.333333333,0.25,Positive
7249, Tonight Bill Whitaker reports on the revolutionary advance in biotechnology that has enabled the record-breaking developmen…,12/21/2020,tonight bill whitaker reports revolutionary advance biotechnology enabled record-breaking developmen…,0,0,Neutral
7250, “I've done vaccine trials for 30 years and I promise no corners have been cut on the usual safety evaluations” says Dr. Ma…,12/21/2020,“i've done vaccine trials 30 years promise corners cut usual safety evaluations” says dr. ma…,0.25,-0.25,Negative
7251, “The vaccine isn't probably going to make a difference for this current surge that we're in” says NYU-Langone’s Dr. Mark Mu…,12/21/2020,“the vaccine probably going make difference current surge we're in” says nyu-langone’s dr. mark mu…,0.4,0,Neutral
7252, How a risky bet on experimental biotechnology led to a COVID-19 vaccine ,12/21/2020,risky bet experimental biotechnology led covid-19 vaccine,0.4,0.1,Positive
7253, “The vaccine isn't probably going to make a difference for this current surge that we're in” says NYU-Langone’s Dr. Mark Mu…,12/21/2020,“the vaccine probably going make difference current surge we're in” says nyu-langone’s dr. mark mu…,0.4,0,Neutral
7254, WATCH The first FedEx truck carrying the initial shipments of Moderna’s COVID-19 vaccine left a distribution center in Missis…,12/21/2020,watch first fedex truck carrying initial shipments moderna’s covid-19 vaccine left distribution center missis…,0.108333333,0.0375,Positive
7255, A CDC advisory panel recommended the next group of Americans to receive the COVID-19 vaccine should be Americans 75 and…,12/21/2020,cdc advisory panel recommended next group americans receive covid-19 vaccine americans 75 and…,0,0,Neutral
7256, “The vaccine isn't probably going to make a difference for this current surge that we're in” says NYU-Langone’s Dr. Mark Mu…,12/21/2020,“the vaccine probably going make difference current surge we're in” says nyu-langone’s dr. mark mu…,0.4,0,Neutral
7257, “I told them that they should think this is not business as usual” says Pfizer CEO Albert Bourla recalling how he pressur…,12/21/2020,“i told think business usual” says pfizer ceo albert bourla recalling pressur…,0.25,-0.25,Negative
7258, “I took this very personally. I wanted to fight it beat it ... Nothing else mattered.” For Pfizer’s vaccine research chief…,12/21/2020,“i took personally. wanted fight it beat ... nothing else mattered.” pfizer’s vaccine research chief…,0.39,0,Neutral
7259, “The vaccine isn't probably going to make a difference for this current surge that we're in” says NYU-Langone’s Dr. Mark Mu…,12/21/2020,“the vaccine probably going make difference current surge we're in” says nyu-langone’s dr. mark mu…,0.4,0,Neutral
7260, “We can call it a miracle but a miracle always has a sense of it just happened. It didn't just happen. Right? It was someth…,12/21/2020,“we call miracle miracle always sense happened. happen. right? someth…,0.535714286,0.285714286,Positive
7261, “I took this very personally. I wanted to fight it beat it ... Nothing else mattered.” For Pfizer’s vaccine research chief…,12/21/2020,“i took personally. wanted fight it beat ... nothing else mattered.” pfizer’s vaccine research chief…,0.39,0,Neutral
